node,indegree,outdegree,kcore
10143,1,0,1
13751,1,0,1
27781,2,2,3
29460,5,3,5
30767,1,2,1
33605,0,7,3
36337,0,1,1
39047,1,1,2
40968,0,1,1
42645,0,3,1
56973,0,1,1
57447,0,1,1
62524,0,1,1
73844,2,0,2
76700,0,3,3
81474,2,2,2
82497,4,3,5
94816,2,3,3
95099,3,1,3
101711,2,8,4
123588,1,0,1
130966,0,3,3
162580,0,2,1
168402,8,1,2
187827,1,1,2
193583,0,2,2
195858,2,0,1
203284,1,0,1
204249,0,2,1
206310,1,0,1
216223,1,0,1
216297,0,4,3
221759,1,0,1
222972,0,1,1
226250,1,3,2
230202,1,2,2
232345,0,1,1
236864,0,1,1
237820,1,0,1
242804,1,0,1
243054,3,0,2
246370,2,5,5
257890,1,0,1
268914,0,1,1
271544,2,1,2
274989,0,2,1
290017,6,3,3
300396,2,0,2
302306,1,0,1
302926,1,0,1
304843,2,2,4
312393,1,1,2
312408,0,1,1
316702,1,0,1
329191,0,1,1
338407,1,1,2
339892,3,3,5
341040,1,0,1
360229,4,3,5
363039,1,0,1
370139,1,0,1
370496,0,2,2
379452,1,0,1
380040,1,1,2
384846,3,3,4
385059,0,1,1
386402,3,3,2
386827,8,2,3
386870,0,2,2
389395,3,6,5
398186,0,1,1
410843,1,0,1
414148,0,2,1
418807,0,1,1
420036,1,0,1
421871,0,2,1
433139,1,0,1
438519,1,0,1
441637,1,0,1
443641,1,0,1
448646,3,1,3
456002,0,1,1
458637,3,0,2
477777,1,2,2
479851,8,5,4
481708,1,0,1
485598,1,0,1
491391,1,0,1
492673,1,0,1
497636,0,2,2
510856,1,0,1
517553,5,2,4
524374,1,0,1
528177,3,2,3
531413,1,2,3
535212,1,0,1
549182,1,1,2
549991,1,0,1
551298,1,0,1
551499,1,0,1
554382,5,5,3
558834,0,1,1
558867,1,5,2
566452,1,0,1
575444,0,1,1
577982,2,0,2
592674,1,0,1
600199,2,3,2
604828,5,2,4
608311,1,0,1
609002,1,0,1
610095,0,4,2
611921,1,2,2
617496,1,0,1
622869,1,0,1
628248,2,2,3
633963,1,1,2
642205,3,2,2
647703,3,3,5
649184,1,0,1
651613,3,2,3
671272,0,1,1
676147,0,4,1
679966,2,1,2
683124,0,1,1
693448,1,0,1
693828,4,3,4
695003,0,3,1
697260,1,0,1
699706,1,0,1
721174,2,2,3
724090,3,2,4
725953,1,1,2
734157,0,3,1
747405,0,1,1
762374,0,1,1
771352,3,1,3
772795,2,0,1
774218,0,1,1
776840,1,0,1
782337,0,2,1
785257,0,1,1
785586,1,0,1
786492,1,0,1
790516,2,2,2
792590,2,0,1
792932,1,0,1
801013,2,1,2
803946,0,2,2
804943,1,0,1
812341,0,1,1
813549,1,0,1
818564,0,1,1
827574,1,0,1
827580,3,0,1
833302,1,0,1
842911,1,1,2
843335,6,6,4
847881,1,0,1
849023,0,6,2
849987,2,2,3
852485,3,1,2
852717,3,2,4
855633,0,1,1
856897,1,1,1
858767,1,0,1
860965,1,0,1
862681,0,1,1
868352,0,1,1
878788,1,2,2
879246,3,3,5
884902,0,2,1
892536,1,0,1
894679,0,1,1
903455,0,2,2
909147,0,1,1
919136,1,0,1
920082,0,1,1
927440,1,0,1
932581,1,0,1
936806,1,0,1
943967,2,2,4
945575,1,0,1
953579,1,0,1
954460,0,2,2
959414,1,0,1
972754,1,0,1
976337,0,1,1
976522,1,0,1
976956,1,1,1
1000371,0,1,1
1016571,2,1,3
1016615,2,1,3
1017699,1,0,1
1033173,1,0,1
1044597,1,1,1
1049865,0,1,1
1060562,0,1,1
1062053,1,0,1
1062222,0,2,1
1068040,0,1,1
1073209,0,3,1
1082884,2,0,1
1085470,0,1,1
1087424,0,1,1
1089615,0,1,1
1089707,3,2,3
1093995,0,2,2
1099854,0,1,1
1112044,2,2,2
1141266,0,1,1
1149283,3,2,3
1161613,1,1,2
1165523,3,1,3
